investor_id,average_gap_days,max_gap_days,status
INV003758,97.75,112.0,at-risk
INV003759,106.75,281.0,at-risk
INV003760,113.0,200.0,at-risk
INV003761,40.333333333333336,99.0,at-risk
INV003762,51.714285714285715,191.0,at-risk
INV003763,127.0,168.0,at-risk
INV003764,143.0,143.0,at-risk
INV003765,78.5,192.0,at-risk
INV003766,45.0,121.0,at-risk
INV003767,39.36363636363637,125.0,at-risk
INV003768,323.0,323.0,at-risk
INV003769,65.57142857142857,220.0,at-risk
INV003770,36.0,36.0,at-risk
INV003771,45.54545454545455,130.0,at-risk
INV003772,36.8,72.0,at-risk
INV003773,75.8,167.0,at-risk
INV003774,,,active
INV003775,50.875,151.0,at-risk
INV003776,341.0,341.0,at-risk
INV003777,,,active
INV003778,51.0,148.0,at-risk
INV003779,54.57142857142857,149.0,at-risk
INV003780,44.666666666666664,135.0,at-risk
INV003781,40.9,199.0,at-risk
INV003782,45.3,98.0,at-risk
INV003783,45.1,111.0,at-risk
INV003784,186.0,186.0,at-risk
INV003785,61.833333333333336,160.0,at-risk
INV003786,170.5,295.0,at-risk
INV003787,46.0,154.0,at-risk
INV003788,89.4,153.0,at-risk
INV003789,70.33333333333333,235.0,at-risk
INV003790,,,active
INV003791,47.1,135.0,at-risk
INV003792,42.333333333333336,68.0,at-risk
INV003793,54.25,199.0,at-risk
INV003794,38.5,120.0,at-risk
INV003795,36.90909090909091,91.0,at-risk
INV003796,88.0,88.0,at-risk
INV003797,67.14285714285714,189.0,at-risk
INV003798,57.5,163.0,at-risk
INV003799,63.142857142857146,125.0,at-risk
INV003800,127.33333333333333,201.0,at-risk
INV003801,71.6,208.0,at-risk
INV003802,,,active
INV003803,76.33333333333333,240.0,at-risk
INV003804,129.0,188.0,at-risk
INV003805,70.5,182.0,at-risk
INV003806,69.16666666666667,209.0,at-risk
INV003807,166.0,166.0,at-risk
INV003808,45.666666666666664,139.0,at-risk
INV003809,73.8,121.0,at-risk
INV003810,62.285714285714285,234.0,at-risk
INV003811,48.9,133.0,at-risk
INV003812,39.7,132.0,at-risk
INV003813,58.714285714285715,122.0,at-risk
INV003814,82.0,156.0,at-risk
INV003815,42.18181818181818,217.0,at-risk
INV003816,90.33333333333333,134.0,at-risk
INV003817,85.8,246.0,at-risk
INV003818,124.0,153.0,at-risk
INV003819,51.75,118.0,at-risk
INV003820,105.5,247.0,at-risk
INV003821,79.33333333333333,191.0,at-risk
INV003822,41.125,80.0,at-risk
INV003823,47.833333333333336,154.0,at-risk
INV003824,39.0,182.0,at-risk
INV003825,58.0,99.0,at-risk
INV003826,134.5,192.0,at-risk
INV003827,,,active
INV003828,25.0,109.0,at-risk
INV003829,40.18181818181818,130.0,at-risk
INV003830,47.333333333333336,115.0,at-risk
INV003831,,,active
INV003832,61.57142857142857,170.0,at-risk
INV003833,39.4,113.0,at-risk
INV003834,68.2,97.0,at-risk
INV003835,61.333333333333336,147.0,at-risk
INV003836,70.0,123.0,at-risk
INV003837,287.0,287.0,at-risk
INV003838,159.5,228.0,at-risk
INV003839,139.0,139.0,at-risk
INV003840,64.5,66.0,at-risk
INV003841,35.0,35.0,active
INV003842,156.5,225.0,at-risk
INV003843,,,active
INV003844,44.0,123.0,at-risk
INV003845,55.333333333333336,78.0,at-risk
INV003846,70.0,299.0,at-risk
INV003847,43.81818181818182,132.0,at-risk
INV003848,43.5,136.0,at-risk
INV003849,55.142857142857146,108.0,at-risk
INV003850,,,active
INV003851,38.0,92.0,at-risk
INV003852,136.5,160.0,at-risk
INV003853,57.25,143.0,at-risk
INV003854,64.25,100.0,at-risk
INV003855,62.8,116.0,at-risk
INV003856,52.25,156.0,at-risk
INV003857,50.333333333333336,142.0,at-risk
INV003858,85.5,153.0,at-risk
INV003859,65.25,100.0,at-risk
INV003860,49.8,209.0,at-risk
INV003861,,,active
INV003862,45.875,129.0,at-risk
INV003863,471.0,471.0,at-risk
INV003864,141.0,197.0,at-risk
INV003865,56.77777777777778,147.0,at-risk
INV003866,79.0,79.0,at-risk
INV003867,86.66666666666667,156.0,at-risk
INV003868,54.75,165.0,at-risk
INV003869,109.25,202.0,at-risk
INV003870,81.0,170.0,at-risk
INV003871,100.0,230.0,at-risk
INV003872,36.3,70.0,at-risk
INV003873,150.33333333333334,215.0,at-risk
INV003874,47.125,192.0,at-risk
INV003875,,,active
INV003876,50.0,94.0,at-risk
INV003877,49.8,85.0,at-risk
INV003878,43.25,108.0,at-risk
INV003879,243.0,243.0,at-risk
INV003880,68.57142857142857,193.0,at-risk
INV003881,,,active
INV003882,69.33333333333333,299.0,at-risk
INV003883,30.714285714285715,74.0,at-risk
INV003884,70.0,211.0,at-risk
INV003885,59.666666666666664,163.0,at-risk
INV003886,,,active
INV003887,53.0,199.0,at-risk
INV003888,53.666666666666664,137.0,at-risk
INV003889,159.0,235.0,at-risk
INV003890,34.0,34.0,active
INV003891,55.25,94.0,at-risk
INV003892,45.18181818181818,112.0,at-risk
INV003893,154.0,265.0,at-risk
INV003894,54.875,89.0,at-risk
INV003895,142.0,142.0,at-risk
INV003896,59.0,174.0,at-risk
INV003897,71.6,144.0,at-risk
INV003898,130.66666666666666,232.0,at-risk
INV003899,52.25,124.0,at-risk
INV003900,95.5,99.0,at-risk
INV003901,41.666666666666664,149.0,at-risk
INV003902,54.111111111111114,186.0,at-risk
INV003903,35.2,111.0,at-risk
INV003904,91.25,171.0,at-risk
INV003905,62.5,103.0,at-risk
INV003906,49.6,115.0,at-risk
INV003907,48.42857142857143,123.0,at-risk
INV003908,47.125,112.0,at-risk
INV003909,51.42857142857143,72.0,at-risk
INV003910,54.42857142857143,204.0,at-risk
INV003911,64.57142857142857,187.0,at-risk
INV003912,58.875,140.0,at-risk
INV003913,61.42857142857143,136.0,at-risk
INV003914,51.0,51.0,at-risk
INV003915,272.0,272.0,at-risk
INV003916,41.77777777777778,114.0,at-risk
INV003917,294.0,294.0,at-risk
INV003918,39.54545454545455,124.0,at-risk
INV003919,130.33333333333334,206.0,at-risk
INV003920,42.54545454545455,132.0,at-risk
INV003921,90.0,90.0,at-risk
INV003922,63.0,126.0,at-risk
INV003923,43.0,43.0,at-risk
INV003924,231.0,231.0,at-risk
INV003925,68.33333333333333,164.0,at-risk
INV003926,68.28571428571429,155.0,at-risk
INV003927,182.0,182.0,at-risk
INV003928,87.25,281.0,at-risk
INV003929,67.0,71.0,at-risk
INV003930,,,active
INV003931,84.25,133.0,at-risk
INV003932,76.33333333333333,175.0,at-risk
INV003933,,,active
INV003934,145.0,197.0,at-risk
INV003935,262.0,262.0,at-risk
INV003936,41.0,96.0,at-risk
INV003937,91.25,173.0,at-risk
INV003938,38.3,70.0,at-risk
INV003939,159.0,159.0,at-risk
INV003940,41.81818181818182,151.0,at-risk
INV003941,102.0,219.0,at-risk
INV003942,70.28571428571429,180.0,at-risk
INV003943,34.0,88.0,at-risk
INV003944,166.0,166.0,at-risk
INV003945,41.7,90.0,at-risk
INV003946,53.125,129.0,at-risk
INV003947,56.5,125.0,at-risk
INV003948,32.75,76.0,at-risk
INV003949,71.5,169.0,at-risk
INV003950,54.5,135.0,at-risk
INV003951,61.625,170.0,at-risk
INV003952,43.625,95.0,at-risk
INV003953,246.5,340.0,at-risk
INV003954,79.25,124.0,at-risk
INV003955,78.5,213.0,at-risk
INV003956,92.0,237.0,at-risk
INV003957,50.0,91.0,at-risk
INV003958,42.81818181818182,124.0,at-risk
INV003959,75.0,75.0,at-risk
INV003960,76.0,146.0,at-risk
INV003961,47.3,136.0,at-risk
INV003962,48.1,218.0,at-risk
INV003963,48.666666666666664,70.0,at-risk
INV003964,41.90909090909091,130.0,at-risk
INV003965,,,active
INV003966,61.0,145.0,at-risk
INV003967,63.5,116.0,at-risk
INV003968,51.333333333333336,199.0,at-risk
INV003969,175.0,175.0,at-risk
INV003970,48.111111111111114,148.0,at-risk
INV003971,81.0,154.0,at-risk
INV003972,52.625,156.0,at-risk
INV003973,52.0,125.0,at-risk
INV003974,44.54545454545455,120.0,at-risk
INV003975,41.6,125.0,at-risk
INV003976,88.25,160.0,at-risk
INV003977,61.714285714285715,149.0,at-risk
INV003978,53.0,124.0,at-risk
INV003979,35.63636363636363,71.0,at-risk
INV003980,155.0,244.0,at-risk
INV003981,45.111111111111114,75.0,at-risk
INV003982,62.166666666666664,143.0,at-risk
INV003983,121.66666666666667,255.0,at-risk
INV003984,37.0,40.0,at-risk
INV003985,77.5,191.0,at-risk
INV003986,61.166666666666664,206.0,at-risk
INV003987,52.0,92.0,at-risk
INV003988,221.0,221.0,at-risk
INV003989,50.875,138.0,at-risk
INV003990,184.5,264.0,at-risk
INV003991,286.0,286.0,at-risk
INV003992,84.6,210.0,at-risk
INV003993,57.75,93.0,at-risk
INV003994,,,active
INV003995,50.6,175.0,at-risk
INV003996,59.5,177.0,at-risk
INV003997,59.857142857142854,167.0,at-risk
INV003998,154.66666666666666,219.0,at-risk
INV003999,160.0,160.0,at-risk
INV004000,,,active
INV004001,33.22222222222222,81.0,at-risk
INV004002,127.66666666666667,247.0,at-risk
INV004003,43.375,146.0,at-risk
INV004004,34.18181818181818,88.0,at-risk
INV004005,49.9,184.0,at-risk
INV004006,29.555555555555557,78.0,at-risk
INV004007,46.25,123.0,at-risk
INV004008,112.66666666666667,196.0,at-risk
INV004009,49.666666666666664,87.0,at-risk
INV004010,,,active
INV004011,70.33333333333333,192.0,at-risk
INV004012,109.75,208.0,at-risk
INV004013,,,active
INV004014,49.5,93.0,at-risk
INV004015,47.1,126.0,at-risk
INV004016,72.75,119.0,at-risk
INV004017,31.3,70.0,at-risk
INV004018,80.33333333333333,147.0,at-risk
INV004019,69.85714285714286,169.0,at-risk
INV004020,,,active
INV004021,,,active
INV004022,177.0,321.0,at-risk
INV004023,52.0,93.0,at-risk
INV004024,36.09090909090909,92.0,at-risk
INV004025,62.2,248.0,at-risk
INV004026,63.0,188.0,at-risk
INV004027,75.0,173.0,at-risk
INV004028,45.22222222222222,96.0,at-risk
INV004029,,,active
INV004030,70.14285714285714,142.0,at-risk
INV004031,72.0,72.0,at-risk
INV004032,55.57142857142857,175.0,at-risk
INV004033,56.25,168.0,at-risk
INV004034,224.0,224.0,at-risk
INV004035,51.333333333333336,77.0,at-risk
INV004036,61.6,94.0,at-risk
INV004037,53.285714285714285,137.0,at-risk
INV004038,44.27272727272727,127.0,at-risk
INV004039,198.0,198.0,at-risk
INV004040,72.0,169.0,at-risk
INV004041,138.33333333333334,230.0,at-risk
INV004042,78.33333333333333,185.0,at-risk
INV004043,100.75,231.0,at-risk
INV004044,80.6,216.0,at-risk
INV004045,45.5,108.0,at-risk
INV004046,145.0,151.0,at-risk
INV004047,63.0,63.0,at-risk
INV004048,310.0,310.0,at-risk
INV004049,32.3,67.0,at-risk
INV004050,56.0,167.0,at-risk
INV004051,48.666666666666664,89.0,at-risk
INV004052,80.66666666666667,175.0,at-risk
INV004053,159.0,159.0,at-risk
INV004054,54.333333333333336,123.0,at-risk
INV004055,,,active
INV004056,135.33333333333334,214.0,at-risk
INV004057,13.5,17.0,active
INV004058,83.8,184.0,at-risk
INV004059,250.5,345.0,at-risk
INV004060,209.0,209.0,at-risk
INV004061,100.0,152.0,at-risk
INV004062,128.66666666666666,343.0,at-risk
INV004063,36.0,117.0,at-risk
INV004064,41.63636363636363,97.0,at-risk
INV004065,99.66666666666667,204.0,at-risk
INV004066,50.111111111111114,167.0,at-risk
INV004067,53.0,142.0,at-risk
INV004068,98.5,153.0,at-risk
INV004069,48.5,196.0,at-risk
INV004070,36.90909090909091,107.0,at-risk
INV004071,75.2,134.0,at-risk
INV004072,137.0,137.0,at-risk
INV004073,62.5,148.0,at-risk
INV004074,47.0,54.0,at-risk
INV004075,69.5,256.0,at-risk
INV004076,76.2,174.0,at-risk
INV004077,87.0,102.0,at-risk
INV004078,53.375,160.0,at-risk
INV004079,50.666666666666664,164.0,at-risk
INV004080,62.714285714285715,121.0,at-risk
INV004081,165.0,251.0,at-risk
INV004082,40.666666666666664,59.0,at-risk
INV004083,15.0,15.0,active
INV004084,51.166666666666664,170.0,at-risk
INV004085,51.666666666666664,138.0,at-risk
INV004086,179.0,179.0,at-risk
INV004087,77.33333333333333,125.0,at-risk
INV004088,238.5,350.0,at-risk
INV004089,49.25,106.0,at-risk
INV004090,122.5,224.0,at-risk
INV004091,41.4,184.0,at-risk
INV004092,350.0,350.0,at-risk
INV004093,,,active
INV004094,66.0,183.0,at-risk
INV004095,111.66666666666667,211.0,at-risk
INV004096,48.5,146.0,at-risk
INV004097,101.66666666666667,245.0,at-risk
INV004098,41.57142857142857,63.0,at-risk
INV004099,38.111111111111114,167.0,at-risk
INV004100,38.9,118.0,at-risk
INV004101,187.5,239.0,at-risk
INV004102,79.83333333333333,247.0,at-risk
INV004103,84.0,134.0,at-risk
INV004104,53.125,133.0,at-risk
INV004105,94.0,127.0,at-risk
INV004106,55.8,151.0,at-risk
INV004107,58.5,106.0,at-risk
INV004108,52.5,165.0,at-risk
INV004109,68.33333333333333,99.0,at-risk
INV004110,66.0,280.0,at-risk
INV004111,146.5,229.0,at-risk
INV004112,34.5,76.0,at-risk
INV004113,104.0,104.0,at-risk
INV004114,31.5,76.0,at-risk
INV004115,103.66666666666667,154.0,at-risk
INV004116,49.4,117.0,at-risk
INV004117,20.2,57.0,at-risk
INV004118,49.875,98.0,at-risk
INV004119,64.0,195.0,at-risk
INV004120,95.0,173.0,at-risk
INV004121,103.0,185.0,at-risk
INV004122,136.0,136.0,at-risk
INV004123,85.0,138.0,at-risk
INV004124,43.888888888888886,99.0,at-risk
INV004125,44.81818181818182,142.0,at-risk
INV004126,150.0,150.0,at-risk
INV004127,63.25,190.0,at-risk
INV004128,45.0,156.0,at-risk
INV004129,175.0,175.0,at-risk
INV004130,65.66666666666667,137.0,at-risk
INV004131,65.5,211.0,at-risk
INV004132,78.2,141.0,at-risk
INV004133,91.75,154.0,at-risk
INV004134,39.285714285714285,98.0,at-risk
INV004135,41.0,164.0,at-risk
INV004136,,,active
INV004137,19.444444444444443,36.0,at-risk
INV004138,48.44444444444444,143.0,at-risk
INV004139,127.66666666666667,304.0,at-risk
INV004140,68.57142857142857,130.0,at-risk
INV004141,,,active
INV004142,60.5,131.0,at-risk
INV004143,53.888888888888886,137.0,at-risk
INV004144,82.0,82.0,at-risk
INV004145,33.1,125.0,at-risk
INV004146,49.0,173.0,at-risk
INV004147,61.0,136.0,at-risk
INV004148,50.875,113.0,at-risk
INV004149,61.5,130.0,at-risk
INV004150,179.0,231.0,at-risk
INV004151,45.09090909090909,141.0,at-risk
INV004152,60.833333333333336,131.0,at-risk
INV004153,42.0,96.0,at-risk
INV004154,46.72727272727273,90.0,at-risk
INV004155,,,active
INV004156,,,active
INV004157,71.75,235.0,at-risk
INV004158,,,active
INV004159,59.25,188.0,at-risk
INV004160,112.25,212.0,at-risk
INV004161,88.8,260.0,at-risk
INV004162,87.75,300.0,at-risk
INV004163,46.5,114.0,at-risk
INV004164,115.5,155.0,at-risk
INV004165,69.33333333333333,201.0,at-risk
INV004166,88.66666666666667,104.0,at-risk
INV004167,35.0,61.0,at-risk
INV004168,37.0,54.0,at-risk
INV004169,108.5,141.0,at-risk
INV004170,,,active
INV004171,96.0,204.0,at-risk
INV004172,49.0,196.0,at-risk
INV004173,71.28571428571429,170.0,at-risk
INV004174,60.5,192.0,at-risk
INV004175,67.85714285714286,133.0,at-risk
INV004176,50.0,50.0,at-risk
INV004177,35.333333333333336,117.0,at-risk
INV004178,117.75,285.0,at-risk
INV004179,39.55555555555556,127.0,at-risk
INV004180,13.0,13.0,active
INV004181,66.71428571428571,149.0,at-risk
INV004182,43.5,46.0,at-risk
INV004183,23.333333333333332,47.0,at-risk
INV004184,40.22222222222222,151.0,at-risk
INV004185,49.8,105.0,at-risk
INV004186,41.5,62.0,at-risk
INV004187,57.0,87.0,at-risk
INV004188,19.0,33.0,active
INV004189,137.5,144.0,at-risk
INV004190,72.6,154.0,at-risk
INV004191,48.7,161.0,at-risk
INV004192,9.5,15.0,active
INV004193,87.0,169.0,at-risk
INV004194,111.0,206.0,at-risk
INV004195,83.33333333333333,156.0,at-risk
INV004196,52.22222222222222,112.0,at-risk
INV004197,142.33333333333334,218.0,at-risk
INV004198,168.0,168.0,at-risk
INV004199,48.5,138.0,at-risk
INV004200,114.5,145.0,at-risk
INV004201,43.166666666666664,97.0,at-risk
INV004202,47.625,114.0,at-risk
INV004203,51.77777777777778,98.0,at-risk
INV004204,72.0,275.0,at-risk
INV004205,51.5,164.0,at-risk
INV004206,394.0,394.0,at-risk
INV004207,93.5,145.0,at-risk
INV004208,45.875,156.0,at-risk
INV004209,221.0,221.0,at-risk
INV004210,48.8,77.0,at-risk
INV004211,221.5,390.0,at-risk
INV004212,52.0,131.0,at-risk
INV004213,31.0,31.0,active
INV004214,101.0,184.0,at-risk
INV004215,40.0,40.0,at-risk
INV004216,70.28571428571429,195.0,at-risk
INV004217,33.0,53.0,at-risk
INV004218,,,active
INV004219,,,active
INV004220,73.0,174.0,at-risk
INV004221,418.0,418.0,at-risk
INV004222,58.0,141.0,at-risk
INV004223,43.36363636363637,103.0,at-risk
INV004224,43.833333333333336,121.0,at-risk
INV004225,43.714285714285715,105.0,at-risk
INV004226,53.44444444444444,118.0,at-risk
INV004227,42.0,42.0,at-risk
INV004228,48.22222222222222,112.0,at-risk
INV004229,155.5,163.0,at-risk
INV004230,53.55555555555556,127.0,at-risk
INV004231,39.63636363636363,107.0,at-risk
INV004232,32.45454545454545,68.0,at-risk
INV004233,70.5,195.0,at-risk
INV004234,122.0,122.0,at-risk
INV004235,25.0,25.0,active
INV004236,139.5,256.0,at-risk
INV004237,65.57142857142857,215.0,at-risk
INV004238,27.5,52.0,at-risk
INV004239,53.5,130.0,at-risk
INV004240,101.25,179.0,at-risk
INV004241,43.90909090909091,115.0,at-risk
INV004242,133.0,133.0,at-risk
INV004243,38.63636363636363,73.0,at-risk
INV004244,92.5,155.0,at-risk
INV004245,,,active
INV004246,45.2,127.0,at-risk
INV004247,59.375,142.0,at-risk
INV004248,62.857142857142854,184.0,at-risk
INV004249,187.0,191.0,at-risk
INV004250,74.4,139.0,at-risk
INV004251,,,active
INV004252,58.142857142857146,265.0,at-risk
INV004253,100.8,221.0,at-risk
INV004254,59.75,317.0,at-risk
INV004255,202.0,202.0,at-risk
INV004256,152.66666666666666,410.0,at-risk
INV004257,89.2,135.0,at-risk
INV004258,43.2,105.0,at-risk
INV004259,144.66666666666666,201.0,at-risk
INV004260,144.0,144.0,at-risk
INV004261,118.5,247.0,at-risk
INV004262,73.0,151.0,at-risk
INV004263,91.2,149.0,at-risk
INV004264,53.714285714285715,207.0,at-risk
INV004265,70.16666666666667,180.0,at-risk
INV004266,37.1,79.0,at-risk
INV004267,38.36363636363637,95.0,at-risk
INV004268,73.66666666666667,245.0,at-risk
INV004269,261.0,261.0,at-risk
INV004270,49.5,182.0,at-risk
INV004271,41.54545454545455,142.0,at-risk
INV004272,35.0,98.0,at-risk
INV004273,75.8,171.0,at-risk
INV004274,48.2,86.0,at-risk
INV004275,159.0,159.0,at-risk
INV004276,20.25,47.0,at-risk
INV004277,112.25,161.0,at-risk
INV004278,34.18181818181818,85.0,at-risk
INV004279,35.2,100.0,at-risk
INV004280,72.66666666666667,256.0,at-risk
INV004281,45.3,161.0,at-risk
INV004282,48.55555555555556,105.0,at-risk
INV004283,35.5,103.0,at-risk
INV004284,68.0,81.0,at-risk
INV004285,46.6,169.0,at-risk
INV004286,123.5,240.0,at-risk
INV004287,45.57142857142857,109.0,at-risk
INV004288,41.72727272727273,132.0,at-risk
INV004289,41.72727272727273,201.0,at-risk
INV004290,44.63636363636363,128.0,at-risk
INV004291,138.66666666666666,164.0,at-risk
INV004292,,,active
INV004293,48.44444444444444,142.0,at-risk
INV004294,63.142857142857146,119.0,at-risk
INV004295,42.27272727272727,103.0,at-risk
INV004296,51.1,151.0,at-risk
INV004297,44.0,149.0,at-risk
INV004298,43.714285714285715,155.0,at-risk
INV004299,49.1,175.0,at-risk
INV004300,32.8,62.0,at-risk
INV004301,133.33333333333334,212.0,at-risk
INV004302,64.33333333333333,169.0,at-risk
INV004303,45.5,105.0,at-risk
INV004304,80.0,134.0,at-risk
INV004305,103.25,140.0,at-risk
INV004306,43.22222222222222,118.0,at-risk
INV004307,50.5,139.0,at-risk
INV004308,56.44444444444444,244.0,at-risk
INV004309,,,active
INV004310,79.6,174.0,at-risk
INV004311,82.25,223.0,at-risk
INV004312,146.0,146.0,at-risk
INV004313,50.333333333333336,87.0,at-risk
INV004314,51.875,137.0,at-risk
INV004315,70.0,70.0,at-risk
INV004316,33.0,78.0,at-risk
INV004317,172.0,172.0,at-risk
INV004318,49.75,106.0,at-risk
INV004319,44.0,131.0,at-risk
INV004320,83.4,336.0,at-risk
INV004321,33.6,69.0,at-risk
INV004322,58.0,75.0,at-risk
INV004323,,,active
INV004324,42.36363636363637,93.0,at-risk
INV004325,22.0,22.0,active
INV004326,32.81818181818182,78.0,at-risk
INV004327,,,active
INV004328,143.33333333333334,269.0,at-risk
INV004329,80.6,176.0,at-risk
INV004330,142.66666666666666,191.0,at-risk
INV004331,177.0,177.0,at-risk
INV004332,45.3,112.0,at-risk
INV004333,39.333333333333336,126.0,at-risk
INV004334,76.4,184.0,at-risk
INV004335,56.375,104.0,at-risk
INV004336,71.33333333333333,124.0,at-risk
INV004337,74.4,150.0,at-risk
INV004338,40.0,162.0,at-risk
INV004339,56.5,225.0,at-risk
INV004340,62.5,252.0,at-risk
INV004341,56.142857142857146,124.0,at-risk
INV004342,77.6,145.0,at-risk
INV004343,40.09090909090909,85.0,at-risk
INV004344,150.33333333333334,251.0,at-risk
INV004345,36.54545454545455,114.0,at-risk
INV004346,67.4,187.0,at-risk
INV004347,47.42857142857143,82.0,at-risk
INV004348,42.8,120.0,at-risk
INV004349,47.9,159.0,at-risk
INV004350,78.5,145.0,at-risk
INV004351,178.5,275.0,at-risk
INV004352,79.8,118.0,at-risk
INV004353,50.375,102.0,at-risk
INV004354,59.6,97.0,at-risk
INV004355,126.0,126.0,at-risk
INV004356,38.666666666666664,194.0,at-risk
INV004357,56.333333333333336,305.0,at-risk
INV004358,41.45454545454545,135.0,at-risk
INV004359,118.5,346.0,at-risk
INV004360,58.5,144.0,at-risk
INV004361,47.888888888888886,124.0,at-risk
INV004362,41.8,155.0,at-risk
INV004363,53.333333333333336,202.0,at-risk
INV004364,44.77777777777778,173.0,at-risk
INV004365,41.81818181818182,109.0,at-risk
INV004366,44.57142857142857,79.0,at-risk
INV004367,79.5,194.0,at-risk
INV004368,64.8,182.0,at-risk
INV004369,45.875,149.0,at-risk
INV004370,39.5,50.0,at-risk
INV004371,117.0,242.0,at-risk
INV004372,33.90909090909091,136.0,at-risk
INV004373,,,active
INV004374,53.55555555555556,128.0,at-risk
INV004375,83.6,166.0,at-risk
INV004376,39.72727272727273,145.0,at-risk
INV004377,89.0,166.0,at-risk
INV004378,81.16666666666667,212.0,at-risk
INV004379,56.42857142857143,110.0,at-risk
INV004380,96.8,212.0,at-risk
INV004381,70.33333333333333,142.0,at-risk
INV004382,261.0,261.0,at-risk
INV004383,,,active
INV004384,52.75,143.0,at-risk
INV004385,,,active
INV004386,61.5,73.0,at-risk
INV004387,113.66666666666667,160.0,at-risk
INV004388,42.72727272727273,163.0,at-risk
INV004389,27.0,33.0,active
INV004390,133.0,319.0,at-risk
INV004391,49.0,96.0,at-risk
INV004392,50.22222222222222,99.0,at-risk
INV004393,45.833333333333336,164.0,at-risk
INV004394,121.66666666666667,192.0,at-risk
INV004395,113.0,113.0,at-risk
INV004396,,,active
INV004397,,,active
INV004398,93.0,177.0,at-risk
INV004399,124.5,145.0,at-risk
INV004400,39.0,97.0,at-risk
INV004401,61.125,125.0,at-risk
INV004402,173.0,201.0,at-risk
INV004403,45.55555555555556,150.0,at-risk
INV004404,108.33333333333333,160.0,at-risk
INV004405,,,active
INV004406,74.0,99.0,at-risk
INV004407,43.5,125.0,at-risk
INV004408,63.666666666666664,111.0,at-risk
INV004409,,,active
INV004410,37.18181818181818,113.0,at-risk
INV004411,53.375,111.0,at-risk
INV004412,70.57142857142857,158.0,at-risk
INV004413,48.3,113.0,at-risk
INV004414,41.888888888888886,176.0,at-risk
INV004415,135.0,250.0,at-risk
INV004416,,,active
INV004417,83.33333333333333,189.0,at-risk
INV004418,39.5,103.0,at-risk
INV004419,78.0,123.0,at-risk
INV004420,108.75,209.0,at-risk
INV004421,56.75,187.0,at-risk
INV004422,458.0,458.0,at-risk
INV004423,68.0,68.0,at-risk
INV004424,101.0,101.0,at-risk
INV004425,109.33333333333333,154.0,at-risk
INV004426,86.66666666666667,143.0,at-risk
INV004427,46.18181818181818,125.0,at-risk
INV004428,37.3,119.0,at-risk
INV004429,17.0,17.0,active
INV004430,122.0,122.0,at-risk
INV004431,,,active
INV004432,177.0,184.0,at-risk
INV004433,69.0,69.0,at-risk
INV004434,45.72727272727273,92.0,at-risk
INV004435,129.33333333333334,241.0,at-risk
INV004436,53.857142857142854,108.0,at-risk
INV004437,51.285714285714285,103.0,at-risk
INV004438,89.0,89.0,at-risk
INV004439,57.8,122.0,at-risk
INV004440,67.8,295.0,at-risk
INV004441,92.25,199.0,at-risk
INV004442,41.6,157.0,at-risk
INV004443,42.0,111.0,at-risk
INV004444,24.0,28.0,active
INV004445,85.2,249.0,at-risk
INV004446,45.1,122.0,at-risk
INV004447,33.22222222222222,66.0,at-risk
INV004448,49.285714285714285,164.0,at-risk
INV004449,86.66666666666667,194.0,at-risk
INV004450,33.90909090909091,100.0,at-risk
INV004451,60.42857142857143,137.0,at-risk
INV004452,48.6,134.0,at-risk
INV004453,52.25,98.0,at-risk
INV004454,49.2,101.0,at-risk
INV004455,33.36363636363637,105.0,at-risk
INV004456,162.0,162.0,at-risk
INV004457,47.7,188.0,at-risk
INV004458,29.4,87.0,at-risk
INV004459,39.5,92.0,at-risk
INV004460,34.0,93.0,at-risk
INV004461,32.375,52.0,at-risk
INV004462,203.5,341.0,at-risk
INV004463,52.666666666666664,211.0,at-risk
INV004464,53.57142857142857,142.0,at-risk
INV004465,44.8,109.0,at-risk
INV004466,51.333333333333336,166.0,at-risk
INV004467,48.57142857142857,235.0,at-risk
INV004468,57.625,128.0,at-risk
INV004469,172.5,174.0,at-risk
INV004470,,,active
INV004471,148.0,254.0,at-risk
INV004472,49.9,145.0,at-risk
INV004473,48.888888888888886,93.0,at-risk
INV004474,66.66666666666667,190.0,at-risk
INV004475,40.7,87.0,at-risk
INV004476,56.75,126.0,at-risk
INV004477,45.666666666666664,96.0,at-risk
INV004478,107.5,198.0,at-risk
INV004479,71.0,177.0,at-risk
INV004480,,,active
INV004481,31.75,66.0,at-risk
INV004482,70.28571428571429,225.0,at-risk
INV004483,83.6,345.0,at-risk
INV004484,35.22222222222222,134.0,at-risk
INV004485,57.0,130.0,at-risk
INV004486,77.0,190.0,at-risk
INV004487,19.666666666666668,46.0,at-risk
INV004488,111.75,295.0,at-risk
INV004489,64.75,188.0,at-risk
INV004490,71.5,130.0,at-risk
INV004491,118.5,189.0,at-risk
INV004492,61.333333333333336,128.0,at-risk
INV004493,50.3,116.0,at-risk
INV004494,142.0,376.0,at-risk
INV004495,67.71428571428571,159.0,at-risk
INV004496,49.7,138.0,at-risk
INV004497,45.63636363636363,131.0,at-risk
INV004498,76.33333333333333,136.0,at-risk
INV004499,,,active
INV004500,76.0,190.0,at-risk
INV004501,18.0,18.0,active
INV004502,44.7,94.0,at-risk
INV004503,48.0,48.0,at-risk
INV004504,42.888888888888886,160.0,at-risk
INV004505,43.0,118.0,at-risk
INV004506,96.75,186.0,at-risk
INV004507,,,active
INV004508,42.6,181.0,at-risk
